parentEventID,eventID,eventDate,decimalLatitude,decimalLongitude,eventType,habitat,samplingProtocol,verbatimLatitude,verbatimLongitude,eventRemarks,coordinateUncertaintyinmeters
,2018/250,7/5/2018,28.09481667,-82.80661667,Tangle net,Seagrass,methods described: https://doi.org/10.1002/ece3.9921,28 ̊05.689',82 ̊48.397',"If decimalLatitude = 28.1425 and decimalLongitude = -82.8110, we did not have exact sampling coordinates. These values reflect the midpoint of all the data captured",1450
,2018/253,7/5/2018,28.08328333,-82.80211667,Tangle net,Seagrass,methods described: https://doi.org/10.1002/ece3.9922,28 ̊04.997',82 ̊48.127',"If decimalLatitude = 28.1425 and decimalLongitude = -82.8110, we did not have exact sampling coordinates. These values reflect the midpoint of all the data captured",1450
,2018/254,7/5/2018,28.07451667,-82.79958333,Tangle net,Seagrass,methods described: https://doi.org/10.1002/ece3.9923,28 ̊04.471',82 ̊47.975',"If decimalLatitude = 28.1425 and decimalLongitude = -82.8110, we did not have exact sampling coordinates. These values reflect the midpoint of all the data captured",1450
,2018/261,7/6/2018,28.1826,-82.83248333,Longline,Seagrass,methods described: https://doi.org/10.1002/ece3.9924,28 ̊10.956',82 ̊49.949',"If decimalLatitude = 28.1425 and decimalLongitude = -82.8110, we did not have exact sampling coordinates. These values reflect the midpoint of all the data captured",1450
,2018/259,7/6/2018,28.18176667,-82.83348333,Rod/Reel,Seagrass,methods described: https://doi.org/10.1002/ece3.9925,28 ̊10.906',82 ̊50.009',"If decimalLatitude = 28.1425 and decimalLongitude = -82.8110, we did not have exact sampling coordinates. These values reflect the midpoint of all the data captured",1450
,2018/262,7/6/2018,28.1817,-82.83356667,Rod/Reel,Seagrass,methods described: https://doi.org/10.1002/ece3.9926,28 ̊10.902',82 ̊50.014',"If decimalLatitude = 28.1425 and decimalLongitude = -82.8110, we did not have exact sampling coordinates. These values reflect the midpoint of all the data captured",1450
,2018/264,7/6/2018,28.18136667,-82.83363333,Rod/Reel,Seagrass,methods described: https://doi.org/10.1002/ece3.9927,28 ̊10.882',82 ̊50.018',"If decimalLatitude = 28.1425 and decimalLongitude = -82.8110, we did not have exact sampling coordinates. These values reflect the midpoint of all the data captured",1450
,2018/265,7/6/2018,28.18136667,-82.83361667,Rod/Reel,Seagrass,methods described: https://doi.org/10.1002/ece3.9928,28 ̊10.882',82 ̊50.017',"If decimalLatitude = 28.1425 and decimalLongitude = -82.8110, we did not have exact sampling coordinates. These values reflect the midpoint of all the data captured",1450
,2018/256,7/6/2018,28.09515,-82.80666667,Tangle net,Seagrass,methods described: https://doi.org/10.1002/ece3.9929,28 ̊05.709',82 ̊48.400',"If decimalLatitude = 28.1425 and decimalLongitude = -82.8110, we did not have exact sampling coordinates. These values reflect the midpoint of all the data captured",1450
,2018/257,7/6/2018,28.1074,-82.78161667,Tangle net,Seagrass,methods described: https://doi.org/10.1002/ece3.9930,28 ̊06.444',82 ̊46.897',"If decimalLatitude = 28.1425 and decimalLongitude = -82.8110, we did not have exact sampling coordinates. These values reflect the midpoint of all the data captured",1450
,2018/260,7/6/2018,28.0951,-82.80621667,Tangle net,Seagrass,methods described: https://doi.org/10.1002/ece3.9931,28 ̊05.706',82 ̊48.373',"If decimalLatitude = 28.1425 and decimalLongitude = -82.8110, we did not have exact sampling coordinates. These values reflect the midpoint of all the data captured",1450
,2018/263,7/6/2018,28.0953,-82.8063,Tangle net,Seagrass,methods described: https://doi.org/10.1002/ece3.9932,28 ̊05.718',82 ̊48.378',"If decimalLatitude = 28.1425 and decimalLongitude = -82.8110, we did not have exact sampling coordinates. These values reflect the midpoint of all the data captured",1450
,2018/258,7/6/2018,28.09505,-82.80638333,Tangle net,Seagrass,methods described: https://doi.org/10.1002/ece3.9933,28 ̊05.703',82 ̊48.383',"If decimalLatitude = 28.1425 and decimalLongitude = -82.8110, we did not have exact sampling coordinates. These values reflect the midpoint of all the data captured",1450
,2018/271,7/9/2018,28.1801,-82.83465,Longline,Seagrass,methods described: https://doi.org/10.1002/ece3.9934,28 ̊10.806',82 ̊50.079',"If decimalLatitude = 28.1425 and decimalLongitude = -82.8110, we did not have exact sampling coordinates. These values reflect the midpoint of all the data captured",1450
,2018/268,7/9/2018,28.18251667,-82.83326667,Rod/Reel,Seagrass,methods described: https://doi.org/10.1002/ece3.9935,28 ̊10.951',82 ̊49.996',"If decimalLatitude = 28.1425 and decimalLongitude = -82.8110, we did not have exact sampling coordinates. These values reflect the midpoint of all the data captured",1450
,2018/269,7/9/2018,28.18251667,-82.83328333,Rod/Reel,Seagrass,methods described: https://doi.org/10.1002/ece3.9936,28 ̊10.951',82 ̊49.997',"If decimalLatitude = 28.1425 and decimalLongitude = -82.8110, we did not have exact sampling coordinates. These values reflect the midpoint of all the data captured",1450
,2018/272,7/9/2018,28.18196333,-82.83403333,Rod/Reel,Seagrass,methods described: https://doi.org/10.1002/ece3.9937,28 ̊10.9178,82 ̊50.042',"If decimalLatitude = 28.1425 and decimalLongitude = -82.8110, we did not have exact sampling coordinates. These values reflect the midpoint of all the data captured",1450
,2018/273,7/9/2018,28.18195,-82.83401667,Rod/Reel,Seagrass,methods described: https://doi.org/10.1002/ece3.9938,28 ̊10.917',82 ̊50.041',"If decimalLatitude = 28.1425 and decimalLongitude = -82.8110, we did not have exact sampling coordinates. These values reflect the midpoint of all the data captured",1450
,2018/274,7/9/2018,28.18195,-82.834,Rod/Reel,Seagrass,methods described: https://doi.org/10.1002/ece3.9939,28 ̊10.917',82 ̊50.040',"If decimalLatitude = 28.1425 and decimalLongitude = -82.8110, we did not have exact sampling coordinates. These values reflect the midpoint of all the data captured",1450
,2018/266,7/9/2018,28.10743333,-82.78158333,Tangle net,Seagrass,methods described: https://doi.org/10.1002/ece3.9940,28 ̊06.446',82 ̊46.895',"If decimalLatitude = 28.1425 and decimalLongitude = -82.8110, we did not have exact sampling coordinates. These values reflect the midpoint of all the data captured",1450
,2018/267,7/9/2018,28.0952,-82.80646667,Tangle net,Seagrass,methods described: https://doi.org/10.1002/ece3.9941,28 ̊05.712',82 ̊48.388',"If decimalLatitude = 28.1425 and decimalLongitude = -82.8110, we did not have exact sampling coordinates. These values reflect the midpoint of all the data captured",1450
,2018/270,7/9/2018,28.10235,-82.80848333,Tangle net,Seagrass,methods described: https://doi.org/10.1002/ece3.9942,28 ̊06.141',82 ̊48.509',"If decimalLatitude = 28.1425 and decimalLongitude = -82.8110, we did not have exact sampling coordinates. These values reflect the midpoint of all the data captured",1450
,2018/275,7/9/2018,28.07311667,-82.81978333,Tangle net,Seagrass,methods described: https://doi.org/10.1002/ece3.9943,28 ̊04.387',82 ̊49.187',"If decimalLatitude = 28.1425 and decimalLongitude = -82.8110, we did not have exact sampling coordinates. These values reflect the midpoint of all the data captured",1450
,2018/281,7/10/2018,28.18053333,-82.83306667,Longline,Seagrass,methods described: https://doi.org/10.1002/ece3.9944,28 ̊10.832',82 ̊49.984',"If decimalLatitude = 28.1425 and decimalLongitude = -82.8110, we did not have exact sampling coordinates. These values reflect the midpoint of all the data captured",1450
,2018/283,7/10/2018,28.18053333,-82.83306667,Longline,Seagrass,methods described: https://doi.org/10.1002/ece3.9945,28 ̊10.832',82 ̊49.984',"If decimalLatitude = 28.1425 and decimalLongitude = -82.8110, we did not have exact sampling coordinates. These values reflect the midpoint of all the data captured",1450
,2018/276,7/10/2018,28.18203333,-82.83348333,Rod/Reel,Seagrass,methods described: https://doi.org/10.1002/ece3.9946,28 ̊10.922',82 ̊50.009',"If decimalLatitude = 28.1425 and decimalLongitude = -82.8110, we did not have exact sampling coordinates. These values reflect the midpoint of all the data captured",1450
,2018/277,7/10/2018,28.18205,-82.83346667,Rod/Reel,Seagrass,methods described: https://doi.org/10.1002/ece3.9947,28 ̊10.923',82 ̊50.008',"If decimalLatitude = 28.1425 and decimalLongitude = -82.8110, we did not have exact sampling coordinates. These values reflect the midpoint of all the data captured",1450
,2018/279,7/10/2018,28.18206667,-82.83341667,Rod/Reel,Seagrass,methods described: https://doi.org/10.1002/ece3.9948,28 ̊10.924',82 ̊50.005',"If decimalLatitude = 28.1425 and decimalLongitude = -82.8110, we did not have exact sampling coordinates. These values reflect the midpoint of all the data captured",1450
,2018/280,7/10/2018,28.18206667,-82.83345,Rod/Reel,Seagrass,methods described: https://doi.org/10.1002/ece3.9949,28 ̊10.924',82 ̊50.007',"If decimalLatitude = 28.1425 and decimalLongitude = -82.8110, we did not have exact sampling coordinates. These values reflect the midpoint of all the data captured",1450
,2018/285,7/10/2018,28.1822,-82.83346667,Rod/Reel,Seagrass,methods described: https://doi.org/10.1002/ece3.9950,28 ̊10.932',82 ̊50.008',"If decimalLatitude = 28.1425 and decimalLongitude = -82.8110, we did not have exact sampling coordinates. These values reflect the midpoint of all the data captured",1450
,2018/288,7/10/2018,28.1822,-82.83346667,Rod/Reel,Seagrass,methods described: https://doi.org/10.1002/ece3.9951,28 ̊10.932',82 ̊50.008',"If decimalLatitude = 28.1425 and decimalLongitude = -82.8110, we did not have exact sampling coordinates. These values reflect the midpoint of all the data captured",1450
,2018/289,7/10/2018,28.18221667,-82.83345,Rod/Reel,Seagrass,methods described: https://doi.org/10.1002/ece3.9952,28 ̊10.933',82 ̊50.007',"If decimalLatitude = 28.1425 and decimalLongitude = -82.8110, we did not have exact sampling coordinates. These values reflect the midpoint of all the data captured",1450
,2018/278,7/10/2018,28.08208333,-82.80138333,Tangle net,Seagrass,methods described: https://doi.org/10.1002/ece3.9953,28 ̊04.925',82 ̊48.083',"If decimalLatitude = 28.1425 and decimalLongitude = -82.8110, we did not have exact sampling coordinates. These values reflect the midpoint of all the data captured",1450
,2018/282,7/10/2018,28.07283333,-82.82003333,Tangle net,Seagrass,methods described: https://doi.org/10.1002/ece3.9954,28 ̊04.370',82 ̊49.202',"If decimalLatitude = 28.1425 and decimalLongitude = -82.8110, we did not have exact sampling coordinates. These values reflect the midpoint of all the data captured",1450
,2018/284,7/10/2018,28.08486667,-82.83238333,Tangle net,Seagrass,methods described: https://doi.org/10.1002/ece3.9955,28 ̊05.092',82 ̊49.943',"If decimalLatitude = 28.1425 and decimalLongitude = -82.8110, we did not have exact sampling coordinates. These values reflect the midpoint of all the data captured",1450
,2018/286,7/10/2018,28.0948,-82.80663333,Tangle net,Seagrass,methods described: https://doi.org/10.1002/ece3.9956,28 ̊05.688',82 ̊48.398',"If decimalLatitude = 28.1425 and decimalLongitude = -82.8110, we did not have exact sampling coordinates. These values reflect the midpoint of all the data captured",1450
,2018/287,7/10/2018,28.08518333,-82.83241667,Tangle net,Seagrass,methods described: https://doi.org/10.1002/ece3.9957,28 ̊05.111',82 ̊49.945',"If decimalLatitude = 28.1425 and decimalLongitude = -82.8110, we did not have exact sampling coordinates. These values reflect the midpoint of all the data captured",1450
,2018/290,7/10/2018,28.08513333,-82.83183333,Tangle net,Seagrass,methods described: https://doi.org/10.1002/ece3.9958,28 ̊05.108',82 ̊49.910',"If decimalLatitude = 28.1425 and decimalLongitude = -82.8110, we did not have exact sampling coordinates. These values reflect the midpoint of all the data captured",1450
,2018/291,7/11/2018,28.10773333,-82.78375,Tangle net,Seagrass,methods described: https://doi.org/10.1002/ece3.9959,28 ̊06.464',82 ̊47.025',"If decimalLatitude = 28.1425 and decimalLongitude = -82.8110, we did not have exact sampling coordinates. These values reflect the midpoint of all the data captured",1450
,2018/292,7/11/2018,28.1072,-82.7812,Tangle net,Seagrass,methods described: https://doi.org/10.1002/ece3.9960,28 ̊06.432',82 ̊46.872',"If decimalLatitude = 28.1425 and decimalLongitude = -82.8110, we did not have exact sampling coordinates. These values reflect the midpoint of all the data captured",1450
,2018/293,7/11/2018,28.10761667,-82.7814,Tangle net,Seagrass,methods described: https://doi.org/10.1002/ece3.9961,28 ̊06.457',82 ̊46.884',"If decimalLatitude = 28.1425 and decimalLongitude = -82.8110, we did not have exact sampling coordinates. These values reflect the midpoint of all the data captured",1450
,2018/294,7/11/2018,28.08208333,-82.80156667,Tangle net,Seagrass,methods described: https://doi.org/10.1002/ece3.9962,28 ̊04.925',82 ̊48.094',"If decimalLatitude = 28.1425 and decimalLongitude = -82.8110, we did not have exact sampling coordinates. These values reflect the midpoint of all the data captured",1450
,2018/295,7/11/2018,28.08285,-82.80208333,Tangle net,Seagrass,methods described: https://doi.org/10.1002/ece3.9963,28 ̊04.971',82 ̊48.125',"If decimalLatitude = 28.1425 and decimalLongitude = -82.8110, we did not have exact sampling coordinates. These values reflect the midpoint of all the data captured",1450
,2018/296,7/11/2018,28.06848333,-82.79806667,Tangle net,Seagrass,methods described: https://doi.org/10.1002/ece3.9964,28 ̊04.109',82 ̊47.884',"If decimalLatitude = 28.1425 and decimalLongitude = -82.8110, we did not have exact sampling coordinates. These values reflect the midpoint of all the data captured",1450
,2018/309,7/12/2018,28.1817,-82.8323,Longline,Seagrass,methods described: https://doi.org/10.1002/ece3.9965,28 ̊10.902',82 ̊49.938',"If decimalLatitude = 28.1425 and decimalLongitude = -82.8110, we did not have exact sampling coordinates. These values reflect the midpoint of all the data captured",1450
,2018/297,7/12/2018,28.1811,-82.83258333,Rod/Reel,Seagrass,methods described: https://doi.org/10.1002/ece3.9966,28 ̊10.866',82 ̊49.955',"If decimalLatitude = 28.1425 and decimalLongitude = -82.8110, we did not have exact sampling coordinates. These values reflect the midpoint of all the data captured",1450
,2018/298,7/12/2018,28.1811,-82.83258333,Rod/Reel,Seagrass,methods described: https://doi.org/10.1002/ece3.9967,28 ̊10.866',82 ̊49.955',"If decimalLatitude = 28.1425 and decimalLongitude = -82.8110, we did not have exact sampling coordinates. These values reflect the midpoint of all the data captured",1450
,2018/299,7/12/2018,28.18111667,-82.83248333,Rod/Reel,Seagrass,methods described: https://doi.org/10.1002/ece3.9968,28 ̊10.867',82 ̊49.949',"If decimalLatitude = 28.1425 and decimalLongitude = -82.8110, we did not have exact sampling coordinates. These values reflect the midpoint of all the data captured",1450
